Time,Average Power (mW)
05-10-2024 09:26:11,7655.278538812785
05-10-2024 09:26:41,7637.48401826484
05-10-2024 09:27:11,7646.077272727272
05-10-2024 09:27:41,7667.945205479452
05-10-2024 09:28:11,7629.722727272727
05-10-2024 09:28:41,7652.313636363637
05-10-2024 09:29:11,7621.908675799087
05-10-2024 09:29:41,7609.018264840182
05-10-2024 09:30:11,7617.808219178082
05-10-2024 09:30:41,7637.293577981652
05-10-2024 09:31:11,7617.108597285068
05-10-2024 09:31:41,7634.077981651376
05-10-2024 09:32:11,7624.092592592592
05-10-2024 09:32:41,7610.031818181818
05-10-2024 09:33:11,7619.837104072398
05-10-2024 09:33:41,7617.723981900453
05-10-2024 09:34:11,7614.429864253394
05-10-2024 09:34:41,7615.904109589041
05-10-2024 09:35:11,7607.253393665158
05-10-2024 09:35:41,7607.854545454546
05-10-2024 09:36:11,7623.565610859729
05-10-2024 09:36:41,7609.712328767123
05-10-2024 09:37:11,7607.146118721461
05-10-2024 09:37:41,7606.779279279279
05-10-2024 09:38:11,7608.434977578475
05-10-2024 09:38:41,7606.273972602739
05-10-2024 09:39:11,7605.7945205479455
05-10-2024 09:39:41,7605.401826484018
05-10-2024 09:40:11,7612.113636363636
05-10-2024 09:40:41,7616.511312217194
05-10-2024 09:41:11,7604.854545454546
05-10-2024 09:41:41,7605.41095890411
05-10-2024 09:42:11,7607.648401826484
05-10-2024 09:42:41,7622.922018348624
05-10-2024 09:43:11,7612.576576576576
05-10-2024 09:43:41,7604.844748858448
05-10-2024 09:44:11,7617.7
05-10-2024 09:44:41,7629.623853211009
05-10-2024 09:45:11,7616.032258064516
05-10-2024 09:45:41,7603.559090909091
05-10-2024 09:46:11,7610.877272727273
05-10-2024 09:46:41,7620.164383561644
05-10-2024 09:47:11,7620.429223744292
05-10-2024 09:47:41,7620.219178082192
05-10-2024 09:48:11,7628.158371040724
05-10-2024 09:48:41,7639.964285714285
05-10-2024 09:49:11,7626.095890410959
05-10-2024 09:49:41,7635.83105022831
05-10-2024 09:50:11,7635.840182648401
05-10-2024 09:50:41,7635.170506912443
05-10-2024 09:51:11,7632.420091324201
05-10-2024 09:51:41,7623.568807339449
05-10-2024 09:52:11,7638.995433789954
05-10-2024 09:52:41,7638.51598173516
05-10-2024 09:53:11,7645.695454545455
05-10-2024 09:53:41,7629.748858447489
05-10-2024 09:54:11,7624.15
05-10-2024 09:54:41,7633.194570135746
05-10-2024 09:55:11,7606.217194570136
05-10-2024 09:55:41,7629.90366972477
05-10-2024 09:56:11,7641.424657534247
05-10-2024 09:56:41,7643.977168949772
05-10-2024 09:57:11,7632.828828828829
05-10-2024 09:57:41,7641.406392694064
05-10-2024 09:58:11,7610.266055045871
05-10-2024 09:58:41,7620.221719457014
05-10-2024 09:59:11,7624.158371040724
05-10-2024 09:59:41,7641.0462962962965
05-10-2024 10:00:11,7626.592760180995
05-10-2024 10:00:41,7627.081447963801
05-10-2024 10:01:11,7638.674311926606
05-10-2024 10:01:41,7636.909502262443
05-10-2024 10:02:11,7628.986363636363
05-10-2024 10:02:41,7649.752293577982
05-10-2024 10:03:11,7609.226244343891
05-10-2024 10:03:41,7630.316742081448
05-10-2024 10:04:11,7659.85
05-10-2024 10:04:41,7642.155251141552
05-10-2024 10:05:11,7656.566210045662
05-10-2024 10:05:41,7646.846153846154
05-10-2024 10:06:11,7621.365296803653
05-10-2024 10:06:41,7634.559090909091
05-10-2024 10:07:11,7627.651376146789
05-10-2024 10:07:41,7653.776255707762
05-10-2024 10:08:11,7665.836363636364
05-10-2024 10:08:41,7665.705882352941
05-10-2024 10:09:11,7645.0723981900455
05-10-2024 10:09:41,7603.922374429224
05-10-2024 10:10:11,7634.268181818182
05-10-2024 10:10:41,7641.6392694063925
05-10-2024 10:11:11,7622.045871559633
05-10-2024 10:11:41,7648.90366972477
05-10-2024 10:12:11,7620.142201834862
05-10-2024 10:12:41,7615.472727272727
05-10-2024 10:13:11,7647.972850678733
05-10-2024 10:13:41,7627.045662100457
05-10-2024 10:14:11,7622.398190045249
05-10-2024 10:14:41,7607.16894977169
05-10-2024 10:15:11,7612.140909090909
05-10-2024 10:15:41,7613.096774193548
05-10-2024 10:16:11,7622.321266968326
05-10-2024 10:16:41,7614.905829596412
05-10-2024 10:17:11,7634.036363636364
05-10-2024 10:17:41,7612.2
05-10-2024 10:18:11,7604.386363636364
05-10-2024 10:18:41,7605.404545454546
05-10-2024 10:19:11,7622.427272727273
05-10-2024 10:19:41,7606.466063348416
05-10-2024 10:20:11,7608.64705882353
05-10-2024 10:20:41,7603.990867579909
05-10-2024 10:21:11,7609.256880733945
05-10-2024 10:21:41,7618.15
05-10-2024 10:22:11,7605.009090909091
05-10-2024 10:22:41,7618.274774774774
05-10-2024 10:23:11,7607.762557077625
05-10-2024 10:23:41,7609.660633484163
05-10-2024 10:24:11,7604.6392694063925
05-10-2024 10:24:41,7609.568807339449
05-10-2024 10:25:11,7605.818181818182
05-10-2024 10:25:41,7614.954545454545
05-10-2024 10:26:11,7626.684931506849
05-10-2024 10:26:41,7608.995433789954
05-10-2024 10:27:11,7643.123287671233
05-10-2024 10:27:41,7634.153488372093
05-10-2024 10:28:11,7618.168181818181
05-10-2024 10:28:41,7619.054545454545
05-10-2024 10:29:11,7642.655963302752
05-10-2024 10:29:41,7646.146118721461
05-10-2024 10:30:11,7651.900452488688
05-10-2024 10:30:41,7676.625570776256
05-10-2024 10:31:11,7664.47963800905
05-10-2024 10:31:41,7663.695454545455
05-10-2024 10:32:11,7629.748858447489
05-10-2024 10:32:41,7625.972727272727
05-10-2024 10:33:11,7649.821100917431
05-10-2024 10:33:41,7684.126696832579
05-10-2024 10:34:11,7658.076576576576
05-10-2024 10:34:41,7639.407239819005
05-10-2024 10:35:11,7632.7168949771685
05-10-2024 10:35:41,7625.304545454545
05-10-2024 10:36:11,7638.538461538462
05-10-2024 10:36:41,7643.520737327189
05-10-2024 10:37:11,7620.174311926606
05-10-2024 10:37:41,7629.506787330317
05-10-2024 10:38:11,7617.619909502262
05-10-2024 10:38:41,7628.245454545455
05-10-2024 10:39:11,7612.223744292238
05-10-2024 10:39:41,7620.063926940639
05-10-2024 10:40:11,7647.518181818182
05-10-2024 10:40:41,7623.753424657534
05-10-2024 10:41:11,7625.495454545455
05-10-2024 10:41:41,7644.247706422018
05-10-2024 10:42:11,7607.902777777777
05-10-2024 10:42:41,7635.565610859729
05-10-2024 10:43:11,7621.570776255708
05-10-2024 10:43:41,7632.0502283105025
05-10-2024 10:44:11,8975.857142857143
05-10-2024 10:44:41,7825.414746543779
05-10-2024 10:45:11,7753.564220183486
05-10-2024 10:45:41,7744.293577981652
05-10-2024 10:46:11,7736.668181818181
05-10-2024 10:46:41,7737.173515981735
05-10-2024 10:47:11,7722.404545454546
05-10-2024 10:47:41,7751.7
05-10-2024 10:48:11,8039.45
